frame_id,child_frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,child_frame_id,47,983341198,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,48,183341231,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,48,383341263,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,48,583341296,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,48,783341329,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,48,983341362,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,49,183341395,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,49,383341427,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,49,583341460,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,49,783341493,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,49,983341526,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,50,183341559,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,50,383341591,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,50,583341624,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,50,783341657,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,50,983341690,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,51,183341722,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
map,child_frame_id,51,383341755,81377.96875,49917.34765625,43.01797103881836,0.0,0.0,0.0,0.0
